"collection_no","lng","lat"
54231,136.916672,35.366669
54234,136.916672,35.366669
54234,136.916672,35.366669
54234,136.916672,35.366669
54234,136.916672,35.366669
54234,136.916672,35.366669
54234,136.916672,35.366669
54234,136.916672,35.366669
54234,136.916672,35.366669
54234,136.916672,35.366669
120133,136.916672,35.366669
120134,136.916672,35.366669
120134,136.916672,35.366669
120135,136.916672,35.366669
120139,136.916672,35.366669
120139,136.916672,35.366669
120140,136.916672,35.366669
117939,104.327904,24.779699
120176,136.96666,35.416668
120176,136.96666,35.416668
120178,136.96666,35.416668
120179,136.96666,35.416668
120176,136.96666,35.416668
120177,136.96666,35.416668
120179,136.96666,35.416668
120180,136.96666,35.416668
120183,136.96666,35.416668
120185,136.96666,35.416668
120177,136.96666,35.416668
120178,136.96666,35.416668
120179,136.96666,35.416668
120180,136.96666,35.416668
120181,136.96666,35.416668
120185,136.96666,35.416668
120177,136.96666,35.416668
120178,136.96666,35.416668
120179,136.96666,35.416668
120180,136.96666,35.416668
120181,136.96666,35.416668
120182,136.96666,35.416668
120183,136.96666,35.416668
120184,136.96666,35.416668
120185,136.96666,35.416668
120186,136.96666,35.416668
120189,136.96666,35.416668
120190,136.96666,35.416668
120178,136.96666,35.416668
120180,136.96666,35.416668
120181,136.96666,35.416668
120190,136.96666,35.416668
120178,136.96666,35.416668
120179,136.96666,35.416668
120180,136.96666,35.416668
120187,136.96666,35.416668
120188,136.96666,35.416668
120189,136.96666,35.416668
120190,136.96666,35.416668
120180,136.96666,35.416668
120187,136.96666,35.416668
120188,136.96666,35.416668
120189,136.96666,35.416668
120190,136.96666,35.416668
120180,136.96666,35.416668
120183,136.96666,35.416668
120184,136.96666,35.416668
120185,136.96666,35.416668
120182,136.96666,35.416668
120185,136.96666,35.416668
120183,136.96666,35.416668
120182,136.96666,35.416668
120182,136.96666,35.416668
120186,136.96666,35.416668
120187,136.96666,35.416668
120188,136.96666,35.416668
120189,136.96666,35.416668
120184,136.96666,35.416668
120185,136.96666,35.416668
120186,136.96666,35.416668
120187,136.96666,35.416668
120188,136.96666,35.416668
120188,136.96666,35.416668
120190,136.96666,35.416668
120187,136.96666,35.416668
120185,136.96666,35.416668
120187,136.96666,35.416668
120189,136.96666,35.416668
120190,136.96666,35.416668
120189,136.96666,35.416668
120173,136.96666,35.416668
120174,136.96666,35.416668
120175,136.96666,35.416668
120186,136.96666,35.416668
120187,136.96666,35.416668
120190,136.96666,35.416668
120174,136.96666,35.416668
120175,136.96666,35.416668
120176,136.96666,35.416668
120178,136.96666,35.416668
120179,136.96666,35.416668
120179,136.96666,35.416668
120180,136.96666,35.416668
120180,136.96666,35.416668
120184,136.96666,35.416668
120185,136.96666,35.416668
120185,136.96666,35.416668
120186,136.96666,35.416668
120187,136.96666,35.416668
120188,136.96666,35.416668
120189,136.96666,35.416668
120189,136.96666,35.416668
120189,136.96666,35.416668
120190,136.96666,35.416668
120048,136.967224,35.416943
120048,136.967224,35.416943
120049,136.967224,35.416943
120049,136.967224,35.416943
120049,136.967224,35.416943
120180,136.96666,35.416668
120180,136.96666,35.416668
120181,136.96666,35.416668
120182,136.96666,35.416668
120183,136.96666,35.416668
120183,136.96666,35.416668
120184,136.96666,35.416668
120185,136.96666,35.416668
120186,136.96666,35.416668
120186,136.96666,35.416668
120188,136.96666,35.416668
120188,136.96666,35.416668
120189,136.96666,35.416668
120189,136.96666,35.416668
120189,136.96666,35.416668
120189,136.96666,35.416668
120224,18.040001,79
120225,15.67,78.5
120226,16.610001,78.330002
120227,14.43,78.620003
120249,168.948395,-46.119759
120250,174.701096,-38.328442
120251,168.44751,-45.946232
120252,168.70256,-46.02187
120253,168.163712,-45.831341
120254,169.795761,-46.452251
120255,173.049301,-41.444519
120050,136.967224,35.416943
120050,136.967224,35.416943
120051,136.967224,35.416943
120052,136.967224,35.416943
120052,136.967224,35.416943
120053,136.967224,35.416943
120054,136.967224,35.416943
120054,136.967224,35.416943
120054,136.967224,35.416943
120054,136.967224,35.416943
120054,136.967224,35.416943
120054,136.967224,35.416943
120055,136.967224,35.416943
120055,136.967224,35.416943
120056,136.967224,35.416943
120057,136.967224,35.416943
120058,136.967224,35.416943
120058,136.967224,35.416943
120059,136.967224,35.416943
120256,136.96666,35.416668
120256,136.96666,35.416668
120257,136.96666,35.416668
120258,136.96666,35.416668
120259,136.96666,35.416668
120261,136.96666,35.416668
120262,136.96666,35.416668
120263,136.96666,35.416668
120265,136.96666,35.416668
120266,136.96666,35.416668
120267,136.96666,35.416668
120268,136.96666,35.416668
120269,136.96666,35.416668
120257,136.96666,35.416668
120258,136.96666,35.416668
120259,136.96666,35.416668
120260,136.96666,35.416668
120261,136.96666,35.416668
120262,136.96666,35.416668
120263,136.96666,35.416668
120264,136.96666,35.416668
120265,136.96666,35.416668
120267,136.96666,35.416668
120269,136.96666,35.416668
120257,136.96666,35.416668
120259,136.96666,35.416668
120260,136.96666,35.416668
120261,136.96666,35.416668
120262,136.96666,35.416668
120263,136.96666,35.416668
120264,136.96666,35.416668
120265,136.96666,35.416668
120258,136.96666,35.416668
120259,136.96666,35.416668
120261,136.96666,35.416668
120262,136.96666,35.416668
120263,136.96666,35.416668
120265,136.96666,35.416668
120267,136.96666,35.416668
120269,136.96666,35.416668
120261,136.96666,35.416668
120256,136.96666,35.416668
120256,136.96666,35.416668
120257,136.96666,35.416668
120257,136.96666,35.416668
120258,136.96666,35.416668
120258,136.96666,35.416668
120259,136.96666,35.416668
120259,136.96666,35.416668
120260,136.96666,35.416668
120261,136.96666,35.416668
120261,136.96666,35.416668
120263,136.96666,35.416668
120224,18.040001,79
146381,104.327904,24.779699
120227,14.43,78.620003
120224,18.040001,79
120369,16.6,78.305
120370,16.299999,78.339996
120371,14.5,78.550003
120635,104.660004,29.525
120635,104.660004,29.525
120897,-2.344,51.244999
120897,-2.344,51.244999
120897,-2.344,51.244999
120897,-2.344,51.244999
120897,-2.344,51.244999
120897,-2.344,51.244999
120897,-2.344,51.244999
120897,-2.344,51.244999
120897,-2.344,51.244999
120897,-2.344,51.244999
120897,-2.344,51.244999
120897,-2.344,51.244999
120897,-2.344,51.244999
120897,-2.344,51.244999
120897,-2.344,51.244999
120898,-2.391389,51.203056
120901,9.3,46.02
120902,13.85,46.400002
120903,31.85,37.400002
120903,31.85,37.400002
120903,31.85,37.400002
120928,-0.9,52.911999
120931,9.29,48.764999
120932,9.77,49
120932,9.77,49
120935,24.799999,35.400002
120944,102.320999,4.865
116568,8.9,45.884998
121042,-3.016667,39.683334
121043,-1.233333,40.150002
121043,-1.233333,40.150002
121044,-1.233333,40.150002
121044,-1.233333,40.150002
121044,-1.233333,40.150002
121044,-1.233333,40.150002
121044,-1.233333,40.150002
121045,-2.416667,38.483334
121047,-1.483333,37.416668
121047,-1.483333,37.416668
116568,8.9,45.884998
121284,109.400002,37.080002
121305,-113.556946,37.092499
121308,-69.25,-25.1
121308,-69.25,-25.1
120831,56.033333,25.683332
120833,78.23333,32.083332
121310,-117.349998,45.383331
121311,-113.556946,37.092499
121311,-113.556946,37.092499
121305,-113.556946,37.092499
121305,-113.556946,37.092499
121305,-113.556946,37.092499
121312,105.455002,25.889999
121312,105.455002,25.889999
121312,105.455002,25.889999
121313,105.455002,25.889999
121313,105.455002,25.889999
121313,105.455002,25.889999
121314,105.495003,25.9
121314,105.495003,25.9
121314,105.495003,25.9
121315,105.495003,25.9
121315,105.495003,25.9
121316,105.455002,25.889999
121316,105.455002,25.889999
121316,105.455002,25.889999
121316,105.455002,25.889999
121317,105.455002,25.889999
121318,105.455002,25.889999
121318,105.455002,25.889999
121319,105.455002,25.889999
56131,-113.534943,37.101555
56131,-113.534943,37.101555
56131,-113.534943,37.101555
56131,-113.534943,37.101555
121320,-113.53566,37.101727
121320,-113.53566,37.101727
121321,-113.538826,37.101635
121321,-113.538826,37.101635
121321,-113.538826,37.101635
121323,-113.536224,37.100914
121323,-113.536224,37.100914
121323,-113.536224,37.100914
121323,-113.536224,37.100914
120898,-2.391389,51.203056
120898,-2.391389,51.203056
120898,-2.391389,51.203056
67914,9.141172,48.666744
120898,-2.391389,51.203056
121732,106.684998,26.344
59639,9.817,45.783001
121996,9.6,45.82
121997,9.6,45.82
116568,8.9,45.884998
121997,9.6,45.82
121996,9.6,45.82
59639,9.817,45.783001
121997,9.6,45.82
59639,9.817,45.783001
122000,9.74,46.169998
121997,9.6,45.82
59639,9.817,45.783001
121996,9.6,45.82
122001,9.56,45.799999
122001,9.56,45.799999
121997,9.6,45.82
59639,9.817,45.783001
59639,9.817,45.783001
121997,9.6,45.82
122002,9.6,45.82
122003,9.6,45.82
122004,9.6,45.82
122005,9.815,45.785
122020,8.95,45.889999
122020,8.95,45.889999
122020,8.95,45.889999
122020,8.95,45.889999
122020,8.95,45.889999
122020,8.95,45.889999
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122057,8.945,45.914001
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122058,8.942,45.909
122059,8.96,45.895
122059,8.96,45.895
122059,8.96,45.895
122059,8.96,45.895
122059,8.96,45.895
122059,8.96,45.895
122059,8.96,45.895
122060,8.95,45.915001
122060,8.95,45.915001
122060,8.95,45.915001
122060,8.95,45.915001
122060,8.95,45.915001
122060,8.95,45.915001
122060,8.95,45.915001
122060,8.95,45.915001
122058,8.942,45.909
122060,8.95,45.915001
122060,8.95,45.915001
122060,8.95,45.915001
122060,8.95,45.915001
122060,8.95,45.915001
122060,8.95,45.915001
98104,8.940556,45.911945
98104,8.940556,45.911945
98104,8.940556,45.911945
98104,8.940556,45.911945
98104,8.940556,45.911945
98104,8.940556,45.911945
98104,8.940556,45.911945
98104,8.940556,45.911945
98104,8.940556,45.911945
122061,8.905,45.889999
122061,8.905,45.889999
122061,8.905,45.889999
122061,8.905,45.889999
122061,8.905,45.889999
122061,8.905,45.889999
122061,8.905,45.889999
122061,8.905,45.889999
122062,8.95,45.915001
122062,8.95,45.915001
122063,8.945,45.914001
122064,8.9465,45.891499
122066,8.946,45.905998
122065,8.95,45.904499
122067,8.9555,45.900501
122068,8.95,45.904499
122068,8.95,45.904499
122069,8.929,45.9025
122069,8.929,45.9025
122069,8.929,45.9025
122067,8.9555,45.900501
122067,8.9555,45.900501
122070,8.9487,45.9058
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122150,8.905,45.889999
122151,8.942,45.909
122152,8.945,45.914001
122152,8.945,45.914001
122157,-1.15,52.733002
122158,-1.15,52.733002
122158,-1.15,52.733002
122159,-2.92,50.732498
122160,-2.74,51.125
122164,13.57,46.439999
122165,13.57,46.439999
122166,13.57,46.439999
106916,7.175,48.720001
122247,152.779007,-27.551001
122246,152.788406,-27.538601
122246,152.788406,-27.538601
122246,152.788406,-27.538601
122246,152.788406,-27.538601
122246,152.788406,-27.538601
122246,152.788406,-27.538601
122248,152.766006,-27.549
122248,152.766006,-27.549
122360,13.57,46.439999
122360,13.57,46.439999
122360,13.57,46.439999
122360,13.57,46.439999
122360,13.57,46.439999
122360,13.57,46.439999
122360,13.57,46.439999
122360,13.57,46.439999
122361,13.57,46.439999
122361,13.57,46.439999
122361,13.57,46.439999
122361,13.57,46.439999
122361,13.57,46.439999
122361,13.57,46.439999
122361,13.57,46.439999
122361,13.57,46.439999
122361,13.57,46.439999
122361,13.57,46.439999
122361,13.57,46.439999
57958,-2.629478,51.60265
57958,-2.629478,51.60265
57958,-2.629478,51.60265
122362,-2.63,51.599998
122363,-2.63,51.599998
122362,-2.63,51.599998
122362,-2.63,51.599998
122362,-2.63,51.599998
57958,-2.629478,51.60265
122364,-2.63,51.599998
122365,-2.63,51.599998
122366,-3.05,50.715
122367,-3.05,50.715
122368,-6.95,55.049999
122369,10.065,49.134998
122370,9.21,48.709999
122455,13.14,47.73
122455,13.14,47.73
122455,13.14,47.73
122455,13.14,47.73
122455,13.14,47.73
122455,13.14,47.73
122455,13.14,47.73
122455,13.14,47.73
122455,13.14,47.73
122455,13.14,47.73
122455,13.14,47.73
122456,9.6,45.82
122457,9.6,45.82
122458,9.6,45.82
122459,9.6,45.82
116568,8.9,45.884998
122468,8.947,45.889999
122468,8.947,45.889999
122468,8.947,45.889999
106483,151.25,-33.75
106483,151.25,-33.75
44252,106.684998,26.344
105087,77.199997,42.700001
113412,77.199997,42.700001
105087,77.199997,42.700001
122642,106.660004,24.5
122643,107.129997,23.575001
122644,106.580002,25.825001
108171,106.690002,26.33
108162,107.540001,26.639999
108162,107.540001,26.639999
108170,106.690002,26.33
122645,106.690002,26.33
122646,106.949997,25.049999
122720,-72.509003,42.603001
122721,-72.514999,42.603001
122722,-72.525002,42.604
122724,7.44,48.77
122726,7.48,48.82
55493,-79.668999,36.540901
55493,-79.668999,36.540901
55493,-79.668999,36.540901
107681,7.247,48.782001
107682,7.362,48.710999
117138,109.027,35.224998
117138,109.027,35.224998
117138,109.027,35.224998
117138,109.027,35.224998
117138,109.027,35.224998
117138,109.027,35.224998
107681,7.247,48.782001
106916,7.175,48.720001
107682,7.362,48.710999
107681,7.247,48.782001
107681,7.247,48.782001
107682,7.362,48.710999
94207,9.558333,45.797222
106482,131.149002,34.182999
123021,-69.133003,-33.075001
110763,70.209999,40.055
106090,70.209999,40.055
106088,70.209999,40.055
106484,152.781998,-27.552
110763,70.209999,40.055
106088,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
106088,70.209999,40.055
106088,70.209999,40.055
122948,70.254997,40.029999
106088,70.209999,40.055
106088,70.209999,40.055
106088,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
122949,80.349998,43.450001
113405,80.349998,43.450001
122951,77.199997,42.700001
105087,77.199997,42.700001
106088,70.209999,40.055
110763,70.209999,40.055
106088,70.209999,40.055
113468,70.199997,40
105086,77.199997,42.700001
105087,77.199997,42.700001
105087,77.199997,42.700001
105087,77.199997,42.700001
105087,77.199997,42.700001
113432,77.199997,42.700001
105087,77.199997,42.700001
110763,70.209999,40.055
110763,70.209999,40.055
106090,70.209999,40.055
113468,70.199997,40
122973,70.209999,40.055
110763,70.209999,40.055
106088,70.209999,40.055
105055,85.199997,47.5
105087,77.199997,42.700001
105086,77.199997,42.700001
110763,70.209999,40.055
110763,70.209999,40.055
106090,70.209999,40.055
106088,70.209999,40.055
106088,70.209999,40.055
106090,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
106090,70.209999,40.055
106090,70.209999,40.055
106090,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
106088,70.209999,40.055
110763,70.209999,40.055
113405,80.349998,43.450001
113405,80.349998,43.450001
106090,70.209999,40.055
113406,70.209999,40.055
113468,70.199997,40
110763,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
106088,70.209999,40.055
106088,70.209999,40.055
106088,70.209999,40.055
113468,70.199997,40
113405,80.349998,43.450001
113406,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
106088,70.209999,40.055
106088,70.209999,40.055
106088,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
122973,70.209999,40.055
113468,70.199997,40
105087,77.199997,42.700001
113432,77.199997,42.700001
105087,77.199997,42.700001
106090,70.209999,40.055
110763,70.209999,40.055
106090,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
106088,70.209999,40.055
106088,70.209999,40.055
113468,70.199997,40
105087,77.199997,42.700001
106088,70.209999,40.055
110763,70.209999,40.055
106090,70.209999,40.055
106090,70.209999,40.055
106090,70.209999,40.055
113406,70.209999,40.055
113468,70.199997,40
122246,152.788406,-27.538601
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
122988,-69.113998,-29.080999
106090,70.209999,40.055
123047,-67.76667,-29.883333
123047,-67.76667,-29.883333
122987,-67.76667,-29.883333
123008,-69.133003,-33.075001
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
123009,-69.114998,-33.080002
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
123009,-69.114998,-33.080002
122987,-67.76667,-29.883333
123024,-72.957001,-37.171001
123009,-69.114998,-33.080002
123009,-69.114998,-33.080002
123009,-69.114998,-33.080002
123045,-67.555,-29.752001
123046,-67.543999,-29.785
123047,-67.76667,-29.883333
122987,-67.76667,-29.883333
123048,-67.76667,-29.883333
122988,-69.113998,-29.080999
123049,-69.113998,-29.080999
122987,-67.76667,-29.883333
123045,-67.555,-29.752001
123045,-67.555,-29.752001
122987,-67.76667,-29.883333
123045,-67.555,-29.752001
123047,-67.76667,-29.883333
123046,-67.543999,-29.785
123045,-67.555,-29.752001
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
123048,-67.76667,-29.883333
123050,-69.160004,-32.459999
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
123050,-69.160004,-32.459999
122987,-67.76667,-29.883333
123045,-67.555,-29.752001
123047,-67.76667,-29.883333
123047,-67.76667,-29.883333
123047,-67.76667,-29.883333
123045,-67.555,-29.752001
122988,-69.113998,-29.080999
123045,-67.555,-29.752001
122987,-67.76667,-29.883333
123047,-67.76667,-29.883333
122987,-67.76667,-29.883333
123056,-67.543999,-29.785
123057,-67.555,-29.752001
123009,-69.114998,-33.080002
123009,-69.114998,-33.080002
123009,-69.114998,-33.080002
122988,-69.113998,-29.080999
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
123045,-67.555,-29.752001
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
123045,-67.555,-29.752001
123045,-67.555,-29.752001
123115,-67.816666,-29.833332
123045,-67.555,-29.752001
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
122987,-67.76667,-29.883333
123115,-67.816666,-29.833332
123115,-67.816666,-29.833332
123115,-67.816666,-29.833332
123115,-67.816666,-29.833332
123115,-67.816666,-29.833332
123115,-67.816666,-29.833332
110765,70.254997,40.029999
110767,70.254997,40.029999
123145,70.254997,40.029999
110763,70.209999,40.055
106090,70.209999,40.055
113468,70.199997,40
106088,70.209999,40.055
110765,70.254997,40.029999
105084,77.199997,42.700001
105087,77.199997,42.700001
105055,85.199997,47.5
105087,77.199997,42.700001
114782,85.199997,47.5
105057,37.049999,49.18
110763,70.209999,40.055
106090,70.209999,40.055
106090,70.209999,40.055
106090,70.209999,40.055
106090,70.209999,40.055
106090,70.209999,40.055
106090,70.209999,40.055
106090,70.209999,40.055
110763,70.209999,40.055
105007,70.209999,40.055
123297,105.360001,37.025002
123298,27.266666,-29.85
106088,70.209999,40.055
106088,70.209999,40.055
110763,70.209999,40.055
106088,70.209999,40.055
106088,70.209999,40.055
106088,70.209999,40.055
106088,70.209999,40.055
106088,70.209999,40.055
110763,70.209999,40.055
110763,70.209999,40.055
105007,70.209999,40.055
105007,70.209999,40.055
105007,70.209999,40.055
105007,70.209999,40.055
105007,70.209999,40.055
123379,104.308891,24.884722
123394,70.209999,40.055
106090,70.209999,40.055
105086,77.199997,42.700001
123417,10.652,52.061001
123417,10.652,52.061001
123417,10.652,52.061001
123417,10.652,52.061001
123417,10.652,52.061001
113404,85.199997,47.5
123446,20.66,51.126999
123461,85.199997,47.5
110766,70.254997,40.029999
105084,77.199997,42.700001
46137,-3.590833,51.472221
46137,-3.590833,51.472221
46137,-3.590833,51.472221
46137,-3.590833,51.472221
106916,7.175,48.720001
107681,7.247,48.782001
97620,7.207,48.91
106916,7.175,48.720001
106916,7.175,48.720001
106916,7.175,48.720001
106916,7.175,48.720001
106916,7.175,48.720001
106916,7.175,48.720001
106916,7.175,48.720001
107681,7.247,48.782001
97620,7.207,48.91
107683,7.242,48.832001
107683,7.242,48.832001
106916,7.175,48.720001
123651,101.125,28.780001
123651,101.125,28.780001
123652,99.209999,30.184999
123653,99.349998,30.315001
123652,99.209999,30.184999
123654,97.940002,31.155001
123655,100.57,30.405001
123652,99.209999,30.184999
123652,99.209999,30.184999
123652,99.209999,30.184999
123656,104.169998,31.450001
123656,104.169998,31.450001
123657,104.239998,31.5
123658,101.125,28.780001
123653,99.349998,30.315001
123651,101.125,28.780001
123652,99.209999,30.184999
123659,98.144997,31.34
123652,99.209999,30.184999
123657,104.239998,31.5
123654,97.940002,31.155001
123660,98.599998,29.690001
123656,104.169998,31.450001
123657,104.239998,31.5
123657,104.239998,31.5
123661,104.754997,31.780001
123659,98.144997,31.34
123652,99.209999,30.184999
123662,104.754997,31.780001
123659,98.144997,31.34
123653,99.349998,30.315001
123657,104.239998,31.5
123656,104.169998,31.450001
123651,101.125,28.780001
123659,98.144997,31.34
123655,100.57,30.405001
123663,103.565002,29.43
123663,103.565002,29.43
123659,98.144997,31.34
123656,104.169998,31.450001
123661,104.754997,31.780001
123656,104.169998,31.450001
123656,104.169998,31.450001
123665,108.790001,29.389999
123651,101.125,28.780001
123652,99.209999,30.184999
123659,98.144997,31.34
123657,104.239998,31.5
123657,104.239998,31.5
123666,97.970001,31.610001
123666,97.970001,31.610001
123667,98.370003,31.584999
123668,103.565002,29.43
123668,103.565002,29.43
123668,103.565002,29.43
123669,97.925003,31.334999
123670,105.230003,32.195
123657,104.239998,31.5
123659,98.144997,31.34
123671,97.940002,31.155001
123657,104.239998,31.5
123672,105.074997,32.084999
123651,101.125,28.780001
123671,97.940002,31.155001
123657,104.239998,31.5
123673,98.010002,31.92
123674,98.144997,31.34
123659,98.144997,31.34
123659,98.144997,31.34
123657,104.239998,31.5
123675,104.239998,28.110001
123673,98.010002,31.92
123653,99.349998,30.315001
123656,104.169998,31.450001
123657,104.239998,31.5
123657,104.239998,31.5
123652,99.209999,30.184999
123673,98.010002,31.92
123673,98.010002,31.92
123651,101.125,28.780001
123663,103.565002,29.43
123663,103.565002,29.43
123663,103.565002,29.43
123676,103.565002,29.43
110763,70.209999,40.055
106088,70.209999,40.055
123709,104.339996,24.879999
123711,104.889999,28.379999
123710,101.489998,27.43
123710,101.489998,27.43
123710,101.489998,27.43
123712,103.565002,29.43
123713,103.565002,29.43
123712,103.565002,29.43
123712,103.565002,29.43
123676,103.565002,29.43
123712,103.565002,29.43
123712,103.565002,29.43
123712,103.565002,29.43
123715,108.400002,31.16
123716,103,30.375
123716,103,30.375
123719,104.230003,28.110001
123727,112.75,74.949997
123727,112.75,74.949997
123727,112.75,74.949997
123727,112.75,74.949997
123728,129,71.099998
123729,129,69.5
123734,68.972221,35.416943
123734,68.972221,35.416943
123734,68.972221,35.416943
123734,68.972221,35.416943
123734,68.972221,35.416943
123734,68.972221,35.416943
123734,68.972221,35.416943
123734,68.972221,35.416943
123734,68.972221,35.416943
123734,68.972221,35.416943
123734,68.972221,35.416943
123734,68.972221,35.416943
123735,68.972221,35.416943
123735,68.972221,35.416943
123735,68.972221,35.416943
123735,68.972221,35.416943
123735,68.972221,35.416943
123735,68.972221,35.416943
123735,68.972221,35.416943
123735,68.972221,35.416943
123735,68.972221,35.416943
123735,68.972221,35.416943
123735,68.972221,35.416943
123735,68.972221,35.416943
123736,68.972221,35.416943
123736,68.972221,35.416943
123736,68.972221,35.416943
123736,68.972221,35.416943
123736,68.972221,35.416943
123736,68.972221,35.416943
123736,68.972221,35.416943
123736,68.972221,35.416943
123736,68.972221,35.416943
123736,68.972221,35.416943
123736,68.972221,35.416943
123736,68.972221,35.416943
123737,68.972221,35.416943
123737,68.972221,35.416943
123737,68.972221,35.416943
123737,68.972221,35.416943
123737,68.972221,35.416943
123737,68.972221,35.416943
123737,68.972221,35.416943
123737,68.972221,35.416943
123737,68.972221,35.416943
123737,68.972221,35.416943
123737,68.972221,35.416943
123737,68.972221,35.416943
123738,68.972221,35.416943
123738,68.972221,35.416943
123738,68.972221,35.416943
123738,68.972221,35.416943
123738,68.972221,35.416943
123738,68.972221,35.416943
123738,68.972221,35.416943
123738,68.972221,35.416943
123738,68.972221,35.416943
123738,68.972221,35.416943
123738,68.972221,35.416943
123738,68.972221,35.416943
123740,68.972221,35.416943
123740,68.972221,35.416943
123740,68.972221,35.416943
123740,68.972221,35.416943
123740,68.972221,35.416943
123740,68.972221,35.416943
123740,68.972221,35.416943
123740,68.972221,35.416943
123740,68.972221,35.416943
123740,68.972221,35.416943
123740,68.972221,35.416943
123740,68.972221,35.416943
123740,68.972221,35.416943
123741,68.972221,35.416943
123741,68.972221,35.416943
123741,68.972221,35.416943
123741,68.972221,35.416943
123741,68.972221,35.416943
123741,68.972221,35.416943
123741,68.972221,35.416943
123741,68.972221,35.416943
123741,68.972221,35.416943
123741,68.972221,35.416943
123741,68.972221,35.416943
123741,68.972221,35.416943
123741,68.972221,35.416943
123742,68.972221,35.416943
123742,68.972221,35.416943
123742,68.972221,35.416943
123742,68.972221,35.416943
123742,68.972221,35.416943
123742,68.972221,35.416943
123742,68.972221,35.416943
123742,68.972221,35.416943
123742,68.972221,35.416943
123742,68.972221,35.416943
123742,68.972221,35.416943
123742,68.972221,35.416943
123742,68.972221,35.416943
123743,68.972221,35.416943
123743,68.972221,35.416943
123743,68.972221,35.416943
123743,68.972221,35.416943
123743,68.972221,35.416943
123743,68.972221,35.416943
123743,68.972221,35.416943
123743,68.972221,35.416943
123743,68.972221,35.416943
123743,68.972221,35.416943
123743,68.972221,35.416943
123743,68.972221,35.416943
123743,68.972221,35.416943
123743,68.972221,35.416943
123744,68.972221,35.416943
123744,68.972221,35.416943
123744,68.972221,35.416943
123744,68.972221,35.416943
123744,68.972221,35.416943
123744,68.972221,35.416943
123744,68.972221,35.416943
123744,68.972221,35.416943
123744,68.972221,35.416943
123744,68.972221,35.416943
123744,68.972221,35.416943
123744,68.972221,35.416943
123745,68.972221,35.416943
123745,68.972221,35.416943
123745,68.972221,35.416943
123745,68.972221,35.416943
123745,68.972221,35.416943
123745,68.972221,35.416943
123745,68.972221,35.416943
123745,68.972221,35.416943
123745,68.972221,35.416943
123745,68.972221,35.416943
123745,68.972221,35.416943
123745,68.972221,35.416943
123746,68.972221,35.416943
123746,68.972221,35.416943
123746,68.972221,35.416943
123746,68.972221,35.416943
123746,68.972221,35.416943
123746,68.972221,35.416943
123746,68.972221,35.416943
123746,68.972221,35.416943
123747,68.972221,35.416943
123747,68.972221,35.416943
